ma,year,MAR,NI,DR_SYNCH,MCAP,LEV,M/B,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Industry_Congnghethongtin,Industry_Daukhi,Industry_Dichvutieudung,Industry_Duocphamvayte,Industry_Hangtieudung,Industry_Nguyenvatlieu,Industry_Taichinh,Industry_Tienichcongdong,Industry_Vienthong
GMX,2022,0.731214929,0.239831372,6,25.945427,0.389752789,1.612400926,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
GMX,2023,-0.203595038,0.127529968,5,25.84277284,0.289110521,1.402250268,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
GSP,2016,-0.281444777,0.101838705,2,26.74550204,0.235671229,1.094498006,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GSP,2017,-0.124426184,0.127449813,2,26.73084977,0.24221856,1.048663578,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GSP,2018,0.159994177,0.157973679,2,26.52235849,0.415681523,0.817621209,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GSP,2019,-0.070270842,0.158809345,1,26.77488431,0.498960148,0.939413261,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
GSP,2020,-0.131754789,0.141247253,3,26.90947446,0.47365938,1.052562073,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
GSP,2021,0.169133283,0.115320457,7,26.99632156,0.493705177,0.806141221,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
GSP,2022,-0.033848502,0.15318092,9,27.23823521,0.507458197,0.917567989,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
GSP,2023,0.165738326,0.125431252,8,27.30997912,0.501136601,0.955679562,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
GTA,2016,-0.301044914,0.089662081,3,25.75291914,0.648267431,0.938782772,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GTA,2017,-0.168761063,0.105920273,3,25.71478627,0.637461608,0.891438336,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GTA,2018,0.118369558,0.118246398,3,25.56650759,0.747547378,0.760044591,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GTA,2019,0.015977879,0.144180974,1,25.60667364,0.694099645,0.783735884,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
GTA,2020,-0.017887364,0.138762498,5,25.91866415,0.667032317,1.065850861,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
GTA,2021,0.0325933,0.086866102,6,25.5582771,0.642161088,0.751807172,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
GTA,2022,-0.001314014,0.081564024,6,25.71124644,0.567371337,0.901165214,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
GTA,2023,0.050341227,0.070256796,6,25.66032635,0.518541378,0.856224251,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
GVR,2018,0.178388921,,10,31.42956182,0.362279658,0.904616412,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GVR,2019,0.0004595,0.085880406,10,32.50316033,0.355597844,2.581203669,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
GVR,2020,1.097246851,0.038869476,10,32.4545233,0.359344561,2.418791033,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
GVR,2021,0.219199704,0.042926419,10,31.69490647,0.342649284,1.12052283,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
GVR,2022,-0.301033614,0.082545514,10,32.15063341,0.317820165,1.715389024,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
GVR,2023,0.318970786,0.036741412,10,32.51835819,0.295724719,2.411908809,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HAD,2016,-0.124303839,0.107210237,5,25.87771283,0.107540437,1.115178176,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAD,2017,-0.02346497,0.076192263,3,25.20060265,0.591116705,1.197091073,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAD,2018,-0.34850471,0.117393853,4,24.94277354,0.480856347,0.904595198,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAD,2019,0.151571815,0.145852117,1,25.22307551,0.260577307,1.195266261,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HAD,2020,-0.167008076,0.091974478,7,24.91292058,0.171187058,0.85701396,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
HAD,2021,-0.401542189,0.04773946,6,24.91292058,0.198720531,0.916853381,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HAD,2022,0.582426442,0.159562367,4,24.7767884,0.191920078,0.754265832,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HAD,2023,0.045478879,0.104267262,3,24.83741303,0.207151347,0.824870731,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HAG,2016,-0.408411635,-0.265694382,10,29.41016123,0.694091958,0.371559046,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAG,2017,-0.399281856,0.062721075,10,29.17906489,0.664770836,0.26435067,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAG,2018,0.087797226,0.001327958,9,28.91670063,0.650584432,0.215165628,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAG,2019,-0.260900638,-0.527677371,7,29.35908268,0.649989485,0.479054352,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HAG,2020,0.033200959,-0.423348873,10,30.25708529,0.730911715,1.378096758,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
HAG,2021,1.043813584,0.009233906,9,29.76838446,0.746566531,1.813959719,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HAG,2022,0.255080612,0.132672747,9,30.26043537,0.737617858,2.669168599,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HAG,2023,0.623278551,0.12849684,9,29.90709933,0.680553578,1.458398659,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HAH,2016,-0.062605961,0.135051097,7,26.86298796,0.405519228,0.807586057,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAH,2017,-0.433253002,0.3288752,3,26.8294011,0.361244037,0.536491185,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAH,2018,0.081708887,0.354201193,6,27.03986037,0.264075287,0.454332499,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAH,2019,0.000801111,0.239736979,6,27.63106751,0.313459984,0.797051536,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HAH,2020,0.309512836,0.14659042,9,28.68818007,0.362251654,2.154656091,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HAH,2021,1.194283507,0.191306783,8,28.11017591,0.411563511,0.848939864,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HAH,2022,-0.430669138,0.644569758,9,28.62212271,0.428266812,0.933243764,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HAH,2023,0.316859789,0.132813253,9,29.08220343,0.40832697,1.346105334,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HAP,2016,-0.438420408,0.043932706,8,26.16262351,0.340315515,0.344508223,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAP,2017,-0.345829979,0.058286399,6,25.94490002,0.160138263,0.277220422,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAP,2018,0.088148825,0.183545091,6,25.96570315,0.144208458,0.269381384,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAP,2019,0.049479675,0.10763335,2,26.74745358,0.151373623,0.599869277,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HAP,2020,0.875689189,0.082423844,6,27.32592527,0.112017414,1.027117704,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HAP,2021,0.06323675,0.059837445,7,26.25485473,0.099388351,0.348146098,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HAP,2022,-0.298315098,0.030148133,9,26.84709951,0.063137427,0.367831634,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HAP,2023,0.13393427,0.040101543,8,27.00437356,0.055721012,0.443764398,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HAR,2016,-0.489619004,0.041685826,7,27.42271092,0.159849282,0.800532872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HAR,2017,0.885200437,0.035401885,4,26.81672237,0.215847689,0.415579174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HAR,2018,-0.00411118,0.025545092,7,26.4860695,0.110209343,0.3030661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HAR,2019,0.072332889,0.021009352,6,27.19030151,0.076793908,0.613236456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HAR,2020,0.515358749,0.003083088,8,27.62626782,0.179100881,0.96180668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
HAR,2021,1.127879494,0.035745994,7,26.67684776,0.146976552,0.360057375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HAR,2022,-0.344997836,-0.113705973,9,26.84592409,0.079717951,0.442234261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HAR,2023,0.018761931,0.078801362,9,26.63107934,0.004400191,0.344839982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
HAS,2016,0.092695785,0.368487339,5,24.94041783,0.504415185,0.508452412,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAS,2017,-0.144349552,0.275802519,1,25.02191086,0.41797218,0.505723328,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAS,2018,0.395784161,0.075479517,3,24.79058173,0.382342944,0.402860153,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAS,2019,-0.17039628,0.088517936,1,24.92496892,0.347986757,0.462303464,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HAS,2020,-0.096873384,0.044198042,3,25.23632073,0.295381993,0.6443765,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HAS,2021,-0.387684144,0.044221071,5,24.73712315,0.301307791,0.391034217,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HAS,2022,-0.094245312,0.013039901,6,24.95446958,0.361076076,0.489046748,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HAS,2023,-0.254989361,0.004614144,3,24.80957823,0.349740605,0.42783165,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HAT,2016,0.20709512,0.087060791,6,25.49701103,0.652004452,2.862056658,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAT,2017,-0.232694706,0.233711729,6,25.55592691,0.686102324,2.778676617,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAT,2018,0.250564338,0.234918756,4,25.2797866,0.615168963,1.465445765,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAT,2019,0.090008063,0.171246379,4,25.13920465,0.568087743,1.257511543,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HAT,2020,-0.286432429,0.10667452,4,25.04011375,0.60540403,1.182909203,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
HAT,2021,-0.328475148,0.014213047,5,24.93475323,0.596878694,1.310097551,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HAT,2022,0.622789295,0.272834515,4,25.07692772,0.619530678,1.172047308,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HAT,2023,0.588249097,0.319314403,3,25.73326093,0.649025904,2.173310429,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HAX,2016,0.419998449,0.399103884,8,27.12823012,0.645481326,1.981517278,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAX,2017,-0.221294454,0.139454759,6,26.72713121,0.73608481,1.039535167,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAX,2018,0.090551803,0.242507136,8,26.93925619,0.750815062,1.105796219,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAX,2019,0.106060634,0.101201555,5,27.3670008,0.714761759,1.649513749,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HAX,2020,0.267651878,0.163227446,8,27.67364079,0.56563261,1.949445418,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
HAX,2021,0.268962447,0.153178326,8,27.50477998,0.444099303,1.241401743,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HAX,2022,0.001538144,0.271990238,9,27.41503885,0.624253356,0.83159631,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HAX,2023,-0.069060318,0.045990019,9,27.95507945,0.419822081,1.187906648,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HCC,2016,0.393941466,0.213901226,3,25.03911682,0.518968624,1.022784526,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCC,2017,-0.402472772,0.280546242,4,25.27894485,0.434658937,1.027027998,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCC,2018,0.0947432,0.211128837,4,25.06602285,0.571424998,0.838336012,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCC,2019,-0.057442775,0.165498478,4,24.96816706,0.519125274,0.822699769,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HCC,2020,-0.444131924,0.001353749,5,25.08282997,0.450215648,1.088079908,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HCC,2021,-0.329076829,0.029326065,8,24.89045808,0.480970517,0.869907943,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HCC,2022,0.31372415,0.15980038,5,24.92031104,0.458904926,0.809982914,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HCC,2023,-0.025238347,0.137343053,5,24.95877732,0.384485752,0.855257452,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HCD,2016,-0.048894761,,2,25.48351484,0.378536187,0.702226347,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCD,2017,-0.24314997,0.192002526,2,24.93539343,0.487310329,0.391990857,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCD,2018,-0.219984781,0.462500789,1,24.90287024,0.239506624,0.193076207,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCD,2019,-0.38051622,0.30082018,5,25.111026,0.250011546,0.234823077,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HCD,2020,-0.534420604,0.017719356,7,26.73379745,0.26322504,1.195313344,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HCD,2021,1.345959609,0.115620327,6,25.84203779,0.322961292,0.445250209,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HCD,2022,-0.436064226,0.240515871,9,26.04790236,0.450038552,0.494113993,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HCD,2023,0.341263162,0.252580284,8,26.66521394,0.419815547,0.842847912,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HCT,2016,0.037089194,0.096557042,4,24.40010171,0.151903117,0.9563327,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCT,2017,-0.252955672,0.047335979,4,24.57730816,0.14676616,1.133686179,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCT,2018,0.246952056,0.046867942,2,24.55570905,0.11947763,1.095571335,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCT,2019,0.049484272,0.042164312,1,24.01233618,0.092295192,0.636758632,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HCT,2020,-0.612361554,0.028341916,1,23.92600809,0.093607101,0.60065954,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HCT,2021,-0.436354617,0.028352342,3,24.25778549,0.071488365,0.83826604,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HCT,2022,0.637577605,0.018503572,5,24.25778549,0.08269096,0.839563385,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HCT,2023,0.6055505,-0.051136323,3,23.69669803,0.112973255,0.508792623,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HDA,2016,-0.22441548,0.174955338,6,25.29384458,0.318865571,0.667564409,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HDA,2017,-0.424386943,0.199720894,6,25.35166415,0.386231018,0.679910919,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HDA,2018,0.047583269,0.180475973,1,25.40632256,0.42060998,0.624147852,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HDA,2019,-0.073951595,0.167531436,6,25.43773876,0.449182124,0.573660084,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HDA,2020,-0.494098041,0.095176281,8,26.44652409,0.455933789,1.501154506,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HDA,2021,0.640928154,0.093072522,1,24.87036096,0.426240759,0.282653967,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HDA,2022,-0.44974418,0.046090194,8,25.63031562,0.330773731,0.415362517,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HDA,2023,-0.03169794,-0.118814457,6,25.37608148,0.289070952,0.319679999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HDC,2016,-0.179049322,0.103846565,6,27.26604821,0.530967061,1.039288875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HDC,2017,0.176735409,0.116774227,5,27.22968057,0.523229212,0.934918611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HDC,2018,0.054483398,0.158305452,8,27.75739251,0.510028607,1.413447183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HDC,2019,0.850879903,0.128672782,6,28.43824484,0.5300753,1.936523567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HDC,2020,0.810201988,0.103172846,9,29.33954651,0.657250522,4.833751674,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
HDC,2021,1.552562359,0.056377479,8,28.59750209,0.607089264,1.771373087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HDC,2022,-0.270174008,0.160011611,9,28.8466083,0.578507696,1.809381131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HDC,2023,0.096609394,0.039134499,9,28.84217496,0.593942594,1.759608684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
HDG,2016,-0.058908685,0.12978463,4,28.62311179,0.726278876,1.470469068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HDG,2017,-0.120338736,0.101266847,4,28.64814786,0.752344456,1.326796754,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HDG,2018,0.199245088,0.284806388,8,28.69763773,0.757302514,1.079848542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HDG,2019,0.014505701,0.384431748,8,29.23140694,0.763428865,1.510482639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HDG,2020,0.534246668,0.253052173,9,29.80505395,0.713414381,2.210899064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
HDG,2021,0.685917116,0.152799858,9,29.46580839,0.660805117,1.162044081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HDG,2022,-0.082058044,0.217424471,10,29.49817033,0.566498225,0.988059651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HDG,2023,-0.046956611,0.133897083,9,29.80643137,0.499337026,1.218163485,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
HEV,2016,0.207191108,0.145790099,4,23.22470179,0.204404737,0.781601626,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HEV,2017,-0.216953686,0.142469989,1,23.17427094,0.184806799,0.734977872,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HEV,2018,0.134841663,0.105669789,3,23.24096231,0.276849929,0.812513459,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HEV,2019,0.142958954,0.159073249,1,23.31852054,0.271398689,0.857117603,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
HEV,2020,-0.519301709,0.146962592,2,23.96585819,0.30052455,1.619936079,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
HEV,2021,0.173328401,0.079088509,4,24.28997766,0.251684559,2.208668166,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
HEV,2022,0.670996352,0.0446687,1,24.2786139,0.113040816,2.183711463,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
HEV,2023,-0.265797201,-0.05025653,1,24.12446322,0.061865579,2.331223326,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
HGM,2016,0.192707278,0.031688699,3,26.84048159,0.152681302,2.138623669,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HGM,2017,-0.114149023,0.059006749,5,27.18878828,0.196560713,3.040433034,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HGM,2018,0.229504362,0.054782415,2,26.84048159,0.141606562,2.108415411,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HGM,2019,0.011697501,0.013676411,2,26.81231071,0.15107733,2.912280719,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HGM,2020,-0.601990215,0.026491925,3,26.94833899,0.155583624,3.353204099,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HGM,2021,-0.461272666,0.212585569,1,26.85427491,0.146637481,2.373713997,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HGM,2022,0.375839645,0.117279791,1,26.94584211,0.155364275,2.76882919,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HGM,2023,-0.361720654,0.108832868,2,27.57445076,0.172962851,4.784068349,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HHC,2016,0.681158944,0.130300637,1,27.49236231,0.352451466,2.660074445,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HHC,2017,-0.148624603,0.038713852,1,28.29951181,0.309849044,5.53867659,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HHC,2018,0.473510877,0.021562696,3,28.38188281,0.51633114,5.395632956,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HHC,2019,0.142879785,0.019279953,2,27.92878965,0.624765048,3.121729593,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HHC,2020,-0.5371297,0.029005006,4,27.99827021,0.605760321,3.081600938,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
HHC,2021,-0.417521413,0.036212904,2,28.17603075,0.59666851,3.433000558,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HHC,2022,0.965413426,0.030607389,1,27.98221482,0.55615944,2.571334636,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HHC,2023,0.33540787,0.034893759,3,27.94930938,0.657663402,2.293293096,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HHP,2018,0.460551855,0.07413068,7,25.53545019,0.503919447,0.917714152,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HHP,2019,-0.146150515,0.129324025,3,26.2088923,0.445665142,1.142315586,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HHP,2020,-0.312850149,0.094985918,7,26.01153287,0.537642257,0.856081141,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HHP,2021,-0.087314546,0.185394711,8,26.22848013,0.44932192,0.638359548,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HHP,2022,0.011008667,0.165071202,7,26.31200706,0.555201802,0.608752207,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HHP,2023,-0.198623238,0.091748429,8,27.08722947,0.631849797,0.758832088,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HHS,2016,-0.581626559,0.046070495,9,28.00113618,0.027050025,0.47207117,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HHS,2017,-0.159753688,0.06364098,7,27.70519748,0.046783351,0.334450876,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HHS,2018,0.04677541,0.180133332,9,27.48332862,0.070005046,0.264612155,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HHS,2019,-0.181064474,0.22633702,6,28.24270477,0.053934681,0.537149849,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HHS,2020,0.085889504,0.155347528,9,28.57555111,0.051830954,0.68720827,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
HHS,2021,0.61326873,0.091927372,10,27.79629376,0.075778377,0.2992648,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HHS,2022,-0.365680904,0.190396582,10,27.92880284,0.072665097,0.323289396,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HHS,2023,0.712917596,0.261235925,9,28.73637669,0.03686894,0.670986389,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HHV,2016,-0.399916262,0.048725241,3,24.72707008,0.821032899,1.034909954,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HHV,2017,-0.290929568,0.226401938,1,24.62271006,0.887792123,0.795264451,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HHV,2018,0.185217957,0.266824438,1,25.06699009,0.718516926,0.758927613,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HHV,2019,0.219505223,2.013712964,1,29.03305661,0.767246261,0.581860909,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HHV,2020,-0.28548802,0.043205628,7,29.14516535,0.772203444,0.615553901,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HHV,2021,0.19888017,0.063941319,7,28.70529146,0.773988555,0.381423061,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HHV,2022,-0.2477364,0.101579068,10,29.20320143,0.765084042,0.575145604,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HHV,2023,0.29678386,0.075658423,10,29.25475543,0.762564857,0.580791562,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HID,2017,-0.047303122,0.227220257,5,25.04792583,0.260943605,0.201705798,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HID,2018,-0.051052668,-0.010153813,5,25.60451677,0.119415829,0.214578931,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HID,2019,-0.052136972,0.102711091,3,26.11856866,0.548624712,0.308145618,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HID,2020,-0.141258879,-0.517268994,8,27.12895672,0.560964421,0.941739026,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HID,2021,1.558477828,0.150608497,7,25.67228156,0.484082837,0.179014324,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HID,2022,-0.455495993,-0.077717176,10,26.17257768,0.403730343,0.2433359,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
