ma,year,BIG4,LEV,M/B,SALES,SHRINC,LOSS,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Industry_Congnghethongtin,Industry_Daukhi,Industry_Dichvutieudung,Industry_Duocphamvayte,Industry_Hangtieudung,Industry_Nguyenvatlieu,Industry_Taichinh,Industry_Tienichcongdong,Industry_Vienthong
GVR,2020,0,0.359344561,2.418791033,2.11163E+13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
GVR,2021,0,0.342649284,1.12052283,2.61896E+13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
GVR,2022,0,0.317820165,1.715389024,2.54214E+13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
GVR,2023,0,0.295724719,2.411908809,2.21384E+13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HAD,2016,0,0.107540437,1.115178176,1.88331E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAD,2017,1,0.591116705,1.197091073,1.62998E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAD,2018,1,0.480856347,0.904595198,1.56981E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAD,2019,1,0.260577307,1.195266261,1.5877E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HAD,2020,0,0.171187058,0.85701396,1.50388E+11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
HAD,2021,0,0.198720531,0.916853381,1.26565E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HAD,2022,0,0.191920078,0.754265832,1.51589E+11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HAD,2023,0,0.207151347,0.824870731,1.66554E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HAG,2016,0,0.694091958,0.371559046,6.71147E+12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAG,2017,0,0.664770836,0.26435067,4.84123E+12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAG,2018,1,0.650584432,0.215165628,5.3882E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAG,2019,1,0.649989485,0.479054352,2.07544E+12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HAG,2020,0,0.730911715,1.378096758,3.17665E+12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
HAG,2021,1,0.746566531,1.813959719,2.09742E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HAG,2022,1,0.737617858,2.669168599,5.11078E+12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HAG,2023,1,0.680553578,1.458398659,6.4424E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HAH,2016,0,0.405519228,0.807586057,4.87582E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAH,2017,0,0.361244037,0.536491185,7.7793E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAH,2018,0,0.264075287,0.454332499,1.05428E+12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAH,2019,0,0.313459984,0.797051536,1.10893E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HAH,2020,0,0.362251654,2.154656091,1.19167E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HAH,2021,0,0.411563511,0.848939864,1.9553E+12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HAH,2022,0,0.428266812,0.933243764,3.20561E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HAH,2023,0,0.40832697,1.346105334,2.61269E+12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HAP,2016,0,0.340315515,0.344508223,4.26001E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAP,2017,0,0.160138263,0.277220422,3.80967E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAP,2018,0,0.144208458,0.269381384,4.7609E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAP,2019,1,0.151373623,0.599869277,3.76995E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HAP,2020,0,0.112017414,1.027117704,3.34507E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HAP,2021,0,0.099388351,0.348146098,4.9767E+11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HAP,2022,0,0.063137427,0.367831634,6.32793E+11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HAP,2023,0,0.055721012,0.443764398,2.99796E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HAR,2016,0,0.159849282,0.800532872,79438483528,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HAR,2017,1,0.215847689,0.415579174,56936473648,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HAR,2018,0,0.110209343,0.3030661,1.86834E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HAR,2019,0,0.076793908,0.613236456,1.63228E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HAR,2020,0,0.179100881,0.96180668,1.59409E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
HAR,2021,0,0.146976552,0.360057375,42697462993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HAR,2022,0,0.079717951,0.442234261,1.44961E+11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HAR,2023,0,0.004400191,0.344839982,18271816853,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
HAS,2016,0,0.504415185,0.508452412,3.78662E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAS,2017,1,0.41797218,0.505723328,2.59478E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAS,2018,1,0.382342944,0.402860153,2.40545E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAS,2019,1,0.347986757,0.462303464,1.73739E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HAS,2020,0,0.295381993,0.6443765,1.52074E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HAS,2021,0,0.301307791,0.391034217,1.97531E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HAS,2022,0,0.361076076,0.489046748,1.45551E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HAS,2023,0,0.349740605,0.42783165,1.1562E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HAT,2016,0,0.652004452,2.862056658,5.85223E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAT,2017,0,0.686102324,2.778676617,5.90482E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAT,2018,0,0.615168963,1.465445765,7.14067E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAT,2019,0,0.568087743,1.257511543,8.1349E+11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HAT,2020,0,0.60540403,1.182909203,7.55649E+11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
HAT,2021,0,0.596878694,1.310097551,4.4869E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HAT,2022,0,0.619530678,1.172047308,1.07975E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HAT,2023,0,0.649025904,2.173310429,1.23408E+12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HAX,2016,0,0.645481326,1.981517278,2.87952E+12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAX,2017,0,0.73608481,1.039535167,3.8335E+12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAX,2018,0,0.750815062,1.105796219,4.75601E+12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HAX,2019,0,0.714761759,1.649513749,5.15292E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HAX,2020,0,0.56563261,1.949445418,5.56955E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
HAX,2021,0,0.444099303,1.241401743,5.55149E+12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HAX,2022,0,0.624253356,0.83159631,6.7752E+12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HAX,2023,0,0.419822081,1.187906648,3.98192E+12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HCC,2016,0,0.518968624,1.022784526,3.60061E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCC,2017,0,0.434658937,1.027027998,3.38088E+11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCC,2018,0,0.571424998,0.838336012,3.3567E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCC,2019,0,0.519125274,0.822699769,3.37249E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HCC,2020,0,0.450215648,1.088079908,1.85417E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HCC,2021,0,0.480970517,0.869907943,2.10034E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HCC,2022,0,0.458904926,0.809982914,2.82832E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HCC,2023,0,0.384485752,0.855257452,2.335E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HCD,2016,1,0.378536187,0.702226347,6.30199E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCD,2017,1,0.487310329,0.391990857,5.43165E+11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCD,2018,1,0.239506624,0.193076207,5.70738E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCD,2019,0,0.250011546,0.234823077,7.10902E+11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HCD,2020,0,0.26322504,1.195313344,4.95799E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HCD,2021,0,0.322961292,0.445250209,7.32483E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HCD,2022,0,0.450038552,0.494113993,7.44508E+11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HCD,2023,0,0.419815547,0.842847912,9.13036E+11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HCT,2016,0,0.151903117,0.9563327,99184087206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCT,2017,0,0.14676616,1.133686179,1.16235E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCT,2018,1,0.11947763,1.095571335,1.22143E+11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCT,2019,1,0.092295192,0.636758632,1.01985E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HCT,2020,1,0.093607101,0.60065954,92446740561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HCT,2021,0,0.071488365,0.83826604,72789680712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HCT,2022,0,0.08269096,0.839563385,70621646527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HCT,2023,0,0.112973255,0.508792623,56596717225,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HDA,2016,0,0.318865571,0.667564409,1.72558E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HDA,2017,0,0.386231018,0.679910919,1.9566E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HDA,2018,0,0.42060998,0.624147852,2.29002E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HDA,2019,0,0.449182124,0.573660084,2.92411E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HDA,2020,0,0.455933789,1.501154506,2.61482E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HDA,2021,0,0.426240759,0.282653967,2.68426E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HDA,2022,0,0.330773731,0.415362517,2.43492E+11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HDA,2023,0,0.289070952,0.319679999,2.14944E+11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HDC,2016,0,0.530967061,1.039288875,4.78861E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HDC,2017,0,0.523229212,0.934918611,4.10121E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HDC,2018,0,0.510028607,1.413447183,7.1526E+11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HDC,2019,0,0.5300753,1.936523567,8.24544E+11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HDC,2020,0,0.657250522,4.833751674,8.38973E+11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
HDC,2021,0,0.607089264,1.771373087,1.35232E+12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HDC,2022,0,0.578507696,1.809381131,1.29803E+12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HDC,2023,0,0.593942594,1.759608684,6.65457E+11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
HDG,2016,1,0.726278876,1.470469068,1.98849E+12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HDG,2017,1,0.752344456,1.326796754,2.29698E+12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HDG,2018,0,0.757302514,1.079848542,3.22144E+12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HDG,2019,0,0.763428865,1.510482639,4.34252E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HDG,2020,0,0.713414381,2.210899064,4.99858E+12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
HDG,2021,0,0.660805117,1.162044081,3.77744E+12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HDG,2022,0,0.566498225,0.988059651,3.58119E+12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HDG,2023,0,0.499337026,1.218163485,2.88938E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
HEV,2016,0,0.204404737,0.781601626,21081059025,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HEV,2017,0,0.184806799,0.734977872,21787953935,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HEV,2018,0,0.276849929,0.812513459,29301462301,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HEV,2019,0,0.271398689,0.857117603,39166215584,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
HEV,2020,0,0.30052455,1.619936079,34336158348,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
HEV,2021,0,0.251684559,2.208668166,38850263056,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
HEV,2022,0,0.113040816,2.183711463,40051891923,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
HEV,2023,0,0.061865579,2.331223326,15584587903,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
HGM,2016,1,0.152681302,2.138623669,87543607434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HGM,2017,1,0.196560713,3.040433034,1.04251E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HGM,2018,1,0.141606562,2.108415411,1.12159E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HGM,2019,1,0.15107733,2.912280719,89233758789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HGM,2020,0,0.155583624,3.353204099,73752849895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HGM,2021,0,0.146637481,2.373713997,1.5412E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HGM,2022,0,0.155364275,2.76882919,2.0098E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HGM,2023,0,0.172962851,4.784068349,1.75682E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HHC,2016,0,0.352451466,2.660074445,8.43273E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HHC,2017,0,0.309849044,5.53867659,8.57984E+11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HHC,2018,0,0.51633114,5.395632956,9.82293E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HHC,2019,0,0.624765048,3.121729593,1.04862E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HHC,2020,0,0.605760321,3.081600938,1.40883E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
HHC,2021,0,0.59666851,3.433000558,9.30609E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HHC,2022,0,0.55615944,2.571334636,1.45456E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HHC,2023,0,0.657663402,2.293293096,8.66319E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HHP,2018,0,0.503919447,0.917714152,2.45474E+11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HHP,2019,0,0.445665142,1.142315586,3.68168E+11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HHP,2020,0,0.537642257,0.856081141,4.79528E+11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HHP,2021,0,0.44932192,0.638359548,7.91385E+11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HHP,2022,0,0.555201802,0.608752207,9.45338E+11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HHP,2023,0,0.631849797,0.758832088,1.10933E+12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HHS,2016,0,0.027050025,0.47207117,1.57684E+12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HHS,2017,0,0.046783351,0.334450876,1.23479E+12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HHS,2018,0,0.070005046,0.264612155,1.15175E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HHS,2019,0,0.053934681,0.537149849,5.90396E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HHS,2020,0,0.051830954,0.68720827,6.05482E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
HHS,2021,0,0.075778377,0.2992648,5.16363E+11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HHS,2022,0,0.072665097,0.323289396,3.85295E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HHS,2023,0,0.03686894,0.670986389,3.66575E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HHV,2016,0,0.821032899,1.034909954,1.21155E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HHV,2017,0,0.887792123,0.795264451,4.33E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HHV,2018,0,0.718516926,0.758927613,3.94699E+11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HHV,2019,0,0.767246261,0.581860909,4.77098E+11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HHV,2020,0,0.772203444,0.615553901,1.20134E+12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HHV,2021,0,0.773988555,0.381423061,1.86134E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HHV,2022,0,0.765084042,0.575145604,2.09458E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HHV,2023,0,0.762564857,0.580791562,2.68554E+12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HID,2017,0,0.260943605,0.201705798,4.02412E+11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HID,2018,0,0.119415829,0.214578931,4.82075E+11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HID,2019,0,0.548624712,0.308145618,2.8599E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HID,2020,0,0.560964421,0.941739026,3.48382E+11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HID,2021,0,0.484082837,0.179014324,3.09387E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HID,2022,0,0.403730343,0.2433359,2.29338E+11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HID,2023,0,0.425324796,0.222476657,3.45813E+11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HII,2017,0,0.716129905,0.619342624,1.33075E+12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HII,2018,0,0.735006919,0.437667309,4.87414E+12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HII,2019,1,0.679285897,1.032175854,4.63159E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HII,2020,1,0.625439264,0.905096853,4.08273E+12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HII,2021,1,0.70804243,0.231976501,8.26525E+12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HII,2022,0,0.629810348,0.343343848,1.06654E+13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HII,2023,0,0.490988289,0.37388989,7.8816E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HJS,2016,0,0.436865378,1.626675338,1.6009E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HJS,2017,1,0.367674346,1.775957842,1.66704E+11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HJS,2018,1,0.30191,1.990838193,1.80228E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HJS,2019,0,0.25700473,2.333295831,1.52869E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
HJS,2020,0,0.151330178,2.081366892,1.88962E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
HJS,2021,0,0.078348877,2.295453535,1.65837E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
HJS,2022,0,0.076540167,2.169062696,1.77266E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
HJS,2023,0,0.106083275,2.182359639,1.58625E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
HKT,2017,0,0.197275179,0.20445284,19883641492,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HKT,2018,0,0.116638952,0.269469954,17100277500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HKT,2019,0,0.396307092,0.906591729,1.2081E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HKT,2020,0,0.29787017,0.586282594,2.02243E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
HKT,2021,0,0.33120772,0.60976343,31437858982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HKT,2022,0,0.467930689,0.603302615,2.35254E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HKT,2023,0,0.41596246,0.764407065,2.15651E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
HLC,2016,0,0.928134145,0.575067748,2.40465E+12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HLC,2017,0,0.921581243,0.576497507,2.7232E+12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HLC,2018,0,0.917082807,0.545279162,3.15077E+12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HLC,2019,0,0.909743752,0.641422244,3.155E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HLC,2020,0,0.910797114,1.014662321,2.72162E+12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HLC,2021,0,0.889343361,0.615580204,3.22901E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HLC,2022,0,0.869744606,0.839067477,3.75136E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
HLC,2023,0,0.812362993,0.759353433,3.13407E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HLD,2016,0,0.321810184,0.575808123,1.25173E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HLD,2017,0,0.403227104,0.50273821,3.82845E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HLD,2018,0,0.473302527,0.843113779,4.38743E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HLD,2019,0,0.372263741,1.188272648,4.20135E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HLD,2020,0,0.287317727,1.768586278,1.82028E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
HLD,2021,0,0.223194811,1.24656271,80924793286,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HLD,2022,0,0.304904703,1.201955924,35449570471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
HLD,2023,0,0.283019649,1.332270515,13536488470,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
